V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Class
0.29037702,0.37149444,0.35612896,0.3886905,0.5689639,0.5383799,0.19997674,0.20714274,0.21584396,0.34499577,0.3270993,0.30193582,0.40307412,0.3528465,0.16819023,0.101075366,0.33605155,0.47344327,0.3530103,0.31082085,0.3328828,0.3441369,0.21754572,0.17135808,0.2735824,0.34281576,0.3122322,0.2944617,0.31524354,0.38986143,0.23938741,0.21170247,0.23788938,0.398719,0.20104955,0.2536632,0.20531502,0.34417748,0.17085914,0.24061717,0.16421072,0.471116,0.11476838,0.15474164,0.2983113,0.50002223,0.10924466,0.15045649,1
0.20357867,0.27438816,0.46288973,0.50426596,0.5438186,0.46295822,0.20787865,0.23969184,0.17533483,0.31007668,0.44883314,0.42542142,0.4617752,0.34595993,0.24373524,0.1930515,0.2920294,0.46449667,0.4321126,0.408652,0.41809922,0.39183953,0.2860858,0.2784188,0.28952327,0.36289847,0.406457,0.4210154,0.35371095,0.4090952,0.29585695,0.2828824,0.27123258,0.4459775,0.2587944,0.33094102,0.21301539,0.32754242,0.22728574,0.33029553,0.16520035,0.424866,0.13509245,0.18034086,0.30608216,0.45444408,0.13597852,0.19283485,1
0.22879314,0.2817778,0.3151064,0.3170819,0.5337826,0.4510457,0.24871743,0.2856211,0.1949189,0.34734976,0.30071902,0.29417083,0.48535192,0.36041003,0.25783554,0.27082253,0.22194086,0.3295944,0.34069538,0.34130654,0.4081935,0.38864493,0.26091492,0.24378295,0.22627795,0.2934193,0.3143713,0.34291285,0.35521767,0.41845664,0.28464982,0.3167634,0.2057447,0.38422227,0.2245295,0.34054166,0.22797294,0.36159113,0.2041896,0.33127266,0.15417081,0.47188252,0.1254399,0.19164233,0.32878798,0.52264154,0.12183288,0.18642086,1
0.39457166,0.46286505,0.21303177,0.3032342,0.47851098,0.49885023,0.10508312,0.118255526,0.23383638,0.4681102,0.15500966,0.21133041,0.37400782,0.44534734,0.10484628,0.14381437,0.24621332,0.5118495,0.14680812,0.24096811,0.29747602,0.48828423,0.10009815,0.1709533,0.18938598,0.4117329,0.103329726,0.20427172,0.23139353,0.5268593,0.08038085,0.15298462,0.15886341,0.51342446,0.0683353,0.18323906,0.17071791,0.49664652,0.061536644,0.17277673,0.14532676,0.65939844,0.0521256,0.1350779,0.29442784,0.7578385,0.050709434,0.13153216,1
0.27097028,0.30077347,0.2959797,0.306384,0.58859056,0.5643791,0.21912691,0.25780904,0.22628786,0.30846375,0.30601218,0.28096277,0.6364708,0.45880085,0.2243773,0.16501752,0.31237835,0.38184056,0.32069388,0.24830347,0.57081234,0.5136758,0.25930735,0.18685195,0.2817527,0.28934142,0.2875437,0.2456425,0.4577376,0.49618232,0.2826283,0.2456548,0.2641427,0.3723867,0.20526376,0.24823742,0.26339486,0.3651359,0.20342177,0.27150613,0.18925643,0.45890883,0.1244716,0.1564735,0.35820746,0.50710016,0.1226284,0.15389107,1
0.1875106,0.21898815,0.2860153,0.3137507,0.38050538,0.32902494,0.17910029,0.17769928,0.15546831,0.239681,0.2806101,0.2871365,0.36413482,0.27408856,0.18967871,0.14576922,0.18048882,0.24079195,0.3204367,0.35152468,0.3624206,0.3642622,0.21537736,0.22716309,0.17465033,0.2453209,0.2663687,0.30689028,0.29005402,0.3608049,0.20169625,0.21620461,0.14224064,0.25142908,0.14834398,0.21481757,0.15721036,0.26332638,0.12916398,0.19268125,0.09989129,0.29922527,0.08500861,0.13371722,0.24209763,0.370144,0.08257417,0.12447128,1
0.25749648,0.29889807,0.47346225,0.5337618,0.5991314,0.48796523,0.35425293,0.4581175,0.20332699,0.3196762,0.38983265,0.37085477,0.6037048,0.39984128,0.32390997,0.28949106,0.24821858,0.34052485,0.41235402,0.39236933,0.5174554,0.42228672,0.34864667,0.29242963,0.2710369,0.34045684,0.3798537,0.3639895,0.42113563,0.42853212,0.34163028,0.3192861,0.2539473,0.4073822,0.25748485,0.31110367,0.26152042,0.35449475,0.24196805,0.31345558,0.17316301,0.45314708,0.14116691,0.17014307,0.36623588,0.49422133,0.13978775,0.17098705,1
0.31499046,0.40907145,0.42716622,0.5506809,0.6322307,0.5406979,0.2930388,0.34830776,0.21467412,0.38898686,0.38779464,0.42932567,0.6006263,0.4627917,0.26473248,0.2590437,0.26647526,0.4307226,0.3599349,0.3924213,0.5505317,0.5278082,0.2704638,0.29233694,0.24534285,0.363957,0.31360337,0.34880883,0.4369532,0.506192,0.26237956,0.29853937,0.2184426,0.45434827,0.2202928,0.32562077,0.2684234,0.41399384,0.18495823,0.2829943,0.16421118,0.5636653,0.12617058,0.18110393,0.39017925,0.5961399,0.12148523,0.17646493,1
0.27832133,0.32137167,0.3771444,0.40631258,0.6320262,0.4010124,0.25974134,0.26272777,0.19516324,0.26071268,0.3307217,0.3394386,0.72668135,0.402433,0.3136319,0.26382133,0.2421588,0.2594535,0.34235394,0.26653957,0.6298137,0.3719202,0.34174126,0.2371246,0.2736765,0.2277233,0.34786406,0.2549203,0.496471,0.38006535,0.36066464,0.23466681,0.24111038,0.3084372,0.24219075,0.23050214,0.28863573,0.30521452,0.23181471,0.24892953,0.14615296,0.3425391,0.12900984,0.14101803,0.37244156,0.41152096,0.1236244,0.13612786,1
0.25009263,0.3060427,0.24593273,0.23600933,0.50174767,0.39785495,0.29588637,0.3040471,0.19324559,0.29523075,0.2572739,0.22030832,0.49378562,0.3352842,0.293681,0.25754845,0.24404523,0.3321529,0.2714555,0.23461373,0.44290248,0.3784241,0.30475703,0.269226,0.23767208,0.30547476,0.2491969,0.26112315,0.3282467,0.39486143,0.28764454,0.28148597,0.18807136,0.3681942,0.15892868,0.21792725,0.17898259,0.3032819,0.16481581,0.25075534,0.13039674,0.4579157,0.091350295,0.12753537,0.27299902,0.44402048,0.09007313,0.13202283,1
0.20486873,0.31819385,0.3478623,0.4234918,0.5973809,0.48701212,0.26017073,0.28253278,0.1645515,0.24569197,0.31111124,0.28269616,0.6545828,0.4656388,0.24922478,0.22431445,0.24601354,0.3851969,0.33088285,0.355195,0.58116513,0.5228739,0.27125153,0.2540475,0.2424518,0.31338447,0.2942676,0.3922216,0.4349798,0.45767364,0.25971302,0.28840306,0.22747509,0.40932256,0.20011832,0.32956782,0.23267968,0.2796735,0.18357119,0.33069015,0.17550595,0.48576474,0.1277341,0.20654747,0.2847786,0.27321228,0.123057425,0.1955127,1
0.24030882,0.24324769,0.4661552,0.4196044,0.6297423,0.5979184,0.3093137,0.34303832,0.21995473,0.27109772,0.4157461,0.3059331,0.61764216,0.46951824,0.28985697,0.24288002,0.34119576,0.42508703,0.4677913,0.37173548,0.51431155,0.42060253,0.38942584,0.30204624,0.35094246,0.3643984,0.43674275,0.40867248,0.43357924,0.43667838,0.39239705,0.34174958,0.30337757,0.38521403,0.2968432,0.35201988,0.25967318,0.3612334,0.2668106,0.31206003,0.20347486,0.39766243,0.17176211,0.20952505,0.3739631,0.52338624,0.16702245,0.19663222,1
0.3572766,0.38875926,0.41851112,0.34764522,0.6014467,0.5175238,0.36389545,0.43655744,0.25453475,0.3784025,0.3613093,0.29456592,0.49209642,0.37439308,0.36360347,0.3658588,0.33136407,0.4709145,0.3754594,0.37142658,0.39861566,0.37178108,0.34089833,0.36191267,0.27251917,0.3756575,0.28575987,0.34346557,0.32035583,0.40450996,0.26708615,0.2879103,0.20492032,0.4217705,0.1922627,0.29749364,0.19827922,0.33542418,0.18817334,0.31253088,0.16883306,0.5489586,0.1219989,0.19370371,0.2785385,0.46718293,0.119780004,0.19489619,1
0.25283185,0.34029412,0.14869352,0.24165049,0.3984443,0.46867707,0.16583431,0.31008306,0.1507726,0.30912822,0.110034354,0.1651775,0.30458683,0.36323932,0.15863337,0.23964982,0.16727328,0.3270419,0.10295387,0.14179729,0.22839382,0.3337843,0.1505413,0.22274381,0.13104475,0.25023335,0.08426444,0.1390177,0.17669313,0.34411627,0.109436154,0.1540669,0.110597394,0.33425996,0.06458702,0.15603837,0.11690832,0.29491913,0.069391996,0.16939613,0.10113235,0.42288733,0.047463313,0.09217442,0.19998842,0.45057294,0.046104956,0.09337937,1
0.32195452,0.41823846,0.2512293,0.26940975,0.50373167,0.46642175,0.25599495,0.29727784,0.24833086,0.44906187,0.24743603,0.22541814,0.50243586,0.38931763,0.27268916,0.28823975,0.23069598,0.36308554,0.28131995,0.2835708,0.3744156,0.3601117,0.26138803,0.21896921,0.26959655,0.37745324,0.25738996,0.2663805,0.31855625,0.3878905,0.25939915,0.25332427,0.22537246,0.39896324,0.17698114,0.24373674,0.2080303,0.34911504,0.17849992,0.273974,0.16483727,0.48399025,0.11004387,0.1617384,0.30138502,0.4975259,0.11123471,0.16722351,1
0.13360071,0.17925747,0.18378088,0.21986818,0.51064396,0.38227412,0.10294239,0.1860345,0.10931169,0.2301805,0.24453756,0.30100134,0.4881979,0.35417452,0.1146717,0.15297559,0.12433802,0.22590841,0.26524082,0.34562424,0.42097104,0.37498644,0.13011557,0.15383989,0.11714891,0.1917642,0.17313808,0.2386398,0.28425583,0.3049342,0.11691326,0.12928592,0.10672908,0.26569986,0.10781449,0.19155464,0.16220419,0.23475586,0.09439295,0.17231558,0.094143115,0.34195215,0.06711486,0.10671241,0.22257365,0.31670177,0.06671339,0.10771204,1
0.1766581,0.19911505,0.27686885,0.22620966,0.48618028,0.41222396,0.3172212,0.34539947,0.17892453,0.2456782,0.25228485,0.1758204,0.47131565,0.30569422,0.3092095,0.24231595,0.23108949,0.25386664,0.30307615,0.21337977,0.48368967,0.36012173,0.31117037,0.24509391,0.19938393,0.19390595,0.25490284,0.19410245,0.3566634,0.323508,0.28373277,0.24596585,0.17574064,0.25858214,0.16405012,0.19414885,0.2018312,0.22917652,0.16536184,0.23315105,0.12732244,0.32451397,0.09827851,0.12072937,0.25356475,0.27015063,0.09728151,0.13200375,1
0.20749056,0.22966166,0.36609352,0.44724068,0.48475826,0.42992902,0.18225302,0.16208297,0.19928968,0.3013471,0.29654753,0.25119358,0.50853735,0.3720136,0.2323616,0.17484476,0.26528057,0.36457852,0.33888432,0.29288724,0.44871807,0.3993889,0.29770997,0.26807928,0.26917368,0.34473482,0.30297607,0.27021265,0.36885804,0.42396438,0.28720105,0.23897037,0.23977326,0.40074074,0.2109699,0.2578328,0.21066454,0.32115927,0.19857042,0.2599664,0.17086434,0.45852363,0.124853246,0.17844036,0.31386918,0.46803108,0.1248529,0.19645338,1
0.1839958,0.29710716,0.15955141,0.21777019,0.3857845,0.3523406,0.15020338,0.21980847,0.11409169,0.26610076,0.15045774,0.17552172,0.3330294,0.25465044,0.15670018,0.19869024,0.15796445,0.33207968,0.18152173,0.22706792,0.36338535,0.32740024,0.18002036,0.23027118,0.12418498,0.24047181,0.13952129,0.18477544,0.3677326,0.5282366,0.14451799,0.17968297,0.113218784,0.31597856,0.10594605,0.2578907,0.19965106,0.3041297,0.10137092,0.2220981,0.109617874,0.41137075,0.0736594,0.13885297,0.26012912,0.36254954,0.07313785,0.14327848,1
0.28444037,0.35303536,0.18077551,0.20397465,0.52437884,0.51427543,0.15876073,0.2288579,0.17705722,0.37796828,0.16525775,0.174348,0.5206942,0.45260516,0.17594069,0.17205423,0.19696279,0.392738,0.19552074,0.24214776,0.49178576,0.5278327,0.19802324,0.20174825,0.16810809,0.30421123,0.17859636,0.21896513,0.3933556,0.5373947,0.18820906,0.21656118,0.1547562,0.3979726,0.13033803,0.2243273,0.25433755,0.44750547,0.12721227,0.23736052,0.13325755,0.52392745,0.08118976,0.14018954,0.37020266,0.6713814,0.07822748,0.13566945,1
0.28048077,0.36618516,0.22525871,0.29303792,0.5166236,0.47863355,0.17991635,0.24001229,0.1677254,0.351996,0.16945992,0.19469504,0.41005135,0.3862913,0.17879309,0.21957089,0.19514504,0.38918,0.18633366,0.21230079,0.4145805,0.46527183,0.1446014,0.15738015,0.16350538,0.30484313,0.14261286,0.15672551,0.31480587,0.46916148,0.13978912,0.1485307,0.13369718,0.38384372,0.0903925,0.1532283,0.21142352,0.4063178,0.08395389,0.15392919,0.12054411,0.51745343,0.059043217,0.10883774,0.31412768,0.6094403,0.05665387,0.1069338,1
0.1189756,0.16192646,0.23907335,0.18421815,0.50885296,0.3807753,0.25770676,0.23776819,0.1294217,0.1969241,0.23381798,0.17029035,0.5909763,0.34967253,0.27471805,0.18716858,0.16592963,0.19799006,0.25632906,0.18002027,0.4501154,0.35515347,0.29119262,0.20965135,0.17407821,0.17319195,0.2481891,0.16963308,0.32747132,0.36048275,0.27995527,0.2195193,0.15896076,0.24785873,0.16519502,0.17117925,0.18065403,0.30482408,0.17027973,0.20232911,0.10395211,0.33475772,0.09073089,0.11293621,0.27895635,0.4589284,0.08740535,0.1083498,1
0.28632322,0.42192176,0.31425655,0.41618502,0.545753,0.47820917,0.22367142,0.26129758,0.1957195,0.36807257,0.22729385,0.25898266,0.49503362,0.40175858,0.23163086,0.20032555,0.25876927,0.46456808,0.23954314,0.27371085,0.3644015,0.37034684,0.21713112,0.21747269,0.21521449,0.36063078,0.19691671,0.24676026,0.31173283,0.41049016,0.20654708,0.22828065,0.18672976,0.4562352,0.12975378,0.22158189,0.2138014,0.37103647,0.13308768,0.23052944,0.15450622,0.5695524,0.088913456,0.14242488,0.3058124,0.536689,0.08722369,0.14103146,1
0.28179118,0.39220282,0.19989902,0.21813233,0.48783436,0.42067164,0.19465986,0.2738488,0.18485366,0.36024022,0.17067575,0.18627855,0.4189699,0.35848385,0.22323935,0.256729,0.21970731,0.4206329,0.19896531,0.21130428,0.46061593,0.44756514,0.2286985,0.2592198,0.1915853,0.33787504,0.1902963,0.2740762,0.3813987,0.47602692,0.20970395,0.2531677,0.17191805,0.42322508,0.1306265,0.21264318,0.23999837,0.3861183,0.13759345,0.23861481,0.14181176,0.5543664,0.0843733,0.12905514,0.3407791,0.5611267,0.08342724,0.13007933,1
0.3241118,0.41528076,0.18109985,0.26397943,0.47390437,0.52849895,0.21396019,0.3222632,0.19920935,0.44346368,0.14384447,0.1876351,0.36886236,0.4805578,0.12976025,0.15515845,0.19562188,0.44906712,0.12257512,0.17737307,0.24855977,0.45485875,0.10207281,0.13597317,0.1485834,0.3496764,0.08387017,0.13816272,0.19087102,0.44161588,0.08469653,0.116591215,0.12692487,0.4508213,0.054796763,0.13281785,0.13103604,0.37157068,0.056757726,0.14485712,0.12371246,0.60140485,0.038920633,0.10096365,0.21694338,0.553803,0.03917967,0.103425466,1
0.27813432,0.3624123,0.2753126,0.3856964,0.48864374,0.5080839,0.13400908,0.20065194,0.17390278,0.4066503,0.17412013,0.22779068,0.40294972,0.4521675,0.10168952,0.13290657,0.17475674,0.40831378,0.16358739,0.2745963,0.3311305,0.50659895,0.10520041,0.15881695,0.13663939,0.3227728,0.13237728,0.23407806,0.25412405,0.5186029,0.08772357,0.14648277,0.12093455,0.42338923,0.08471933,0.20715234,0.18110564,0.47176668,0.07904035,0.20641208,0.12038301,0.5642265,0.06189757,0.13434806,0.3085315,0.7319448,0.06237725,0.13840145,1
0.2694599,0.3324483,0.21934882,0.24191706,0.48945898,0.48188686,0.19924752,0.25116572,0.21172228,0.39667428,0.19632138,0.20967273,0.5396046,0.5330438,0.21566679,0.24865498,0.20756248,0.3846183,0.21077034,0.23347923,0.45529535,0.50277734,0.23082896,0.26597035,0.19103268,0.32796544,0.17312552,0.18930845,0.4065147,0.50925,0.22282302,0.28061822,0.16387028,0.41739443,0.124137804,0.19284375,0.2513332,0.3817435,0.13303621,0.23672141,0.13633312,0.54829854,0.08270328,0.13789555,0.3334928,0.5149443,0.07979111,0.1332827,1
0.15664372,0.22461948,0.17237589,0.21194991,0.34895408,0.2862007,0.11908373,0.15708184,0.102777116,0.21616732,0.21875574,0.2700489,0.3771591,0.21044923,0.15043859,0.1794679,0.1640735,0.32689354,0.24046227,0.32709804,0.39626598,0.32407367,0.18555723,0.26102385,0.15761341,0.2512621,0.19386922,0.26636228,0.3093402,0.3443311,0.17762543,0.22931172,0.14230138,0.31415015,0.13243943,0.24898557,0.16215748,0.2385567,0.12143774,0.268311,0.10865405,0.33939818,0.07995761,0.14279364,0.22184147,0.31523103,0.07965213,0.14580311,1
0.2442828,0.33975416,0.17524453,0.21541487,0.3682859,0.3549231,0.15164566,0.23241605,0.14186907,0.34589937,0.13132033,0.17529702,0.25141692,0.27592334,0.11672733,0.16330688,0.13927272,0.35474524,0.116512716,0.16139446,0.19702429,0.2898323,0.1056471,0.16748163,0.10134117,0.2760508,0.07229542,0.099715926,0.14888036,0.30513796,0.080513634,0.1515104,0.08004389,0.35810205,0.04240226,0.09344095,0.100292176,0.2588164,0.051661354,0.15253298,0.09553764,0.4859092,0.036105957,0.084805116,0.16370082,0.3766477,0.03581253,0.08515177,1
0.28078508,0.27955338,0.36692008,0.31244695,0.852797,0.6606974,0.3461175,0.362201,0.24450964,0.3099039,0.360859,0.28326342,0.7728318,0.40371293,0.36711603,0.26797017,0.30678213,0.33202624,0.38208732,0.27693295,0.79763585,0.51027405,0.43891868,0.3236181,0.3059456,0.2833921,0.37848064,0.29479456,0.6387893,0.57797045,0.45878848,0.35456112,0.259566,0.35178286,0.25325522,0.25142735,0.3694651,0.40420848,0.2757182,0.292264,0.15671955,0.42994446,0.14388798,0.15274154,0.47576413,0.5496968,0.14109148,0.15335475,1
0.21205974,0.23547909,0.32881853,0.26735988,0.50178355,0.37251627,0.33112004,0.42051187,0.20531838,0.2777047,0.37814683,0.28210905,0.5389742,0.2822839,0.31954223,0.26719448,0.26674345,0.2979513,0.3878204,0.25950402,0.46985143,0.26434764,0.35310692,0.28113413,0.29784152,0.31056693,0.370372,0.26575696,0.38209698,0.2848034,0.36655265,0.27820703,0.27494067,0.3867197,0.25405893,0.2608161,0.23115662,0.22247928,0.2409307,0.2682237,0.17473587,0.39747646,0.13890436,0.16432942,0.29124632,0.27392647,0.13436352,0.1568046,1
0.34087867,0.4059873,0.36356556,0.32614604,0.64703214,0.51760054,0.3359066,0.35820866,0.25995222,0.42362875,0.34178492,0.2974793,0.56474143,0.41221163,0.307856,0.28076947,0.31241682,0.45872766,0.3710367,0.33226258,0.4461509,0.42081007,0.32268712,0.2935029,0.29822475,0.3843558,0.33361414,0.33565563,0.38902906,0.46978423,0.28910562,0.26220497,0.27722088,0.47487786,0.21740454,0.2734503,0.23487492,0.3896179,0.20824331,0.28449866,0.19077857,0.55900323,0.13048491,0.17494257,0.3565647,0.58417404,0.12940904,0.17817698,1
0.21728341,0.303737,0.32686618,0.32355365,0.7929398,0.8205948,0.31728896,0.34375608,0.21766117,0.3269075,0.34074312,0.27880776,0.7122927,0.5459637,0.33143887,0.26393536,0.26302165,0.31916672,0.41073826,0.342076,0.69409466,0.59774417,0.36630264,0.28966737,0.28599054,0.28576148,0.3885854,0.33575547,0.6056536,0.6077278,0.37430802,0.2950157,0.28454992,0.3763856,0.26932287,0.31277123,0.30662858,0.37931877,0.25437292,0.3163199,0.17940877,0.40242898,0.14905852,0.18321301,0.42020532,0.53045744,0.14479399,0.18357497,1
0.36508933,0.3815165,0.48952806,0.38537592,0.7563674,0.5791638,0.3273004,0.24721026,0.31859395,0.4267675,0.44220284,0.28144085,0.68324125,0.40169072,0.3657082,0.21995832,0.40726987,0.5438147,0.54148203,0.3724244,0.76311773,0.5105959,0.4477371,0.28802252,0.3871422,0.43093255,0.50013596,0.39682597,0.63147,0.56427544,0.4259124,0.28798267,0.3299378,0.46776578,0.33895552,0.33805093,0.37014815,0.4416194,0.3113839,0.3229948,0.22307107,0.5501352,0.19200397,0.21764553,0.4941189,0.60009235,0.18689057,0.21579903,1
0.20306763,0.22418678,0.31911722,0.2917414,0.5769713,0.35869116,0.2387821,0.2640834,0.20704065,0.2639612,0.30427328,0.17775172,0.7331281,0.41227123,0.25503108,0.16182443,0.25481823,0.26165906,0.37182316,0.21491234,0.76438713,0.7072332,0.33578172,0.2075749,0.24920663,0.20442797,0.35988104,0.2229202,0.50259167,0.38082084,0.37054262,0.21903645,0.23308633,0.27530643,0.25590366,0.22328405,0.29884073,0.27279478,0.2540772,0.25343838,0.1473198,0.33233204,0.13938233,0.14194337,0.38152587,0.35461232,0.13714091,0.14402008,1
0.20944135,0.29272366,0.34568885,0.34457302,0.51117265,0.39819613,0.18248771,0.16130939,0.1644485,0.3022836,0.3110247,0.2576589,0.47328547,0.29894686,0.2218986,0.20782621,0.22836165,0.39673352,0.31792217,0.30561996,0.47134823,0.38618618,0.2157866,0.20769244,0.16723327,0.26757747,0.23635828,0.23088242,0.35048643,0.4095814,0.18438709,0.15548244,0.14640601,0.3513496,0.14275788,0.20350643,0.20865671,0.31240317,0.13128047,0.20182161,0.12319342,0.45507956,0.09110601,0.13182808,0.2924598,0.4310222,0.08947231,0.13076068,1
0.24849081,0.26641834,0.54118973,0.457554,0.75042593,0.60341483,0.25860998,0.21880765,0.22246821,0.31238148,0.45391262,0.34765777,0.7719718,0.5143067,0.2699488,0.16856414,0.32702062,0.43632042,0.46464518,0.37891197,0.6185577,0.50765634,0.30240262,0.23693758,0.2943961,0.32543167,0.3879624,0.3419849,0.46420553,0.47909614,0.27059558,0.18044457,0.25914472,0.38695595,0.2283335,0.25290042,0.26970553,0.38365802,0.19330613,0.21247634,0.18458545,0.4719836,0.1271848,0.15054059,0.39137658,0.56527424,0.123389915,0.14829785,1
0.2501111,0.2866555,0.27220017,0.31938958,0.5406681,0.5456975,0.26335406,0.35564998,0.17799105,0.29770994,0.27682737,0.26722446,0.5092816,0.38601264,0.26016992,0.2512765,0.2635881,0.3881807,0.2864369,0.30036157,0.46316722,0.38581744,0.27349234,0.26927185,0.23810662,0.30928186,0.24697445,0.2703679,0.35699174,0.42079943,0.25292253,0.25264367,0.188687,0.33787584,0.15202883,0.20244229,0.22376557,0.36404443,0.15230477,0.22526146,0.1295285,0.4236808,0.09310198,0.12519763,0.31723052,0.5324936,0.090918444,0.12508841,1
0.31336167,0.3801326,0.405039,0.48287588,0.56467015,0.5036135,0.26944175,0.33838338,0.27447876,0.4797933,0.3319691,0.320878,0.59210706,0.45704183,0.28397644,0.2771219,0.37280905,0.5958941,0.37778845,0.3861911,0.4804191,0.46693563,0.3045257,0.3159073,0.28111365,0.3858602,0.29321474,0.3027416,0.3670319,0.46940047,0.26091462,0.23573382,0.24301234,0.44783676,0.18284263,0.24072617,0.2325351,0.40336388,0.17135522,0.24327236,0.17462224,0.5548646,0.11220967,0.15405378,0.35743338,0.6136036,0.11077681,0.15588477,1
0.18584304,0.24625729,0.22757336,0.237395,0.39987224,0.39538693,0.16299656,0.19853011,0.1775408,0.3271877,0.25157085,0.2628257,0.355531,0.3176645,0.18420035,0.18742079,0.26449186,0.4601252,0.2731196,0.3081104,0.30609164,0.32074755,0.22269638,0.23564485,0.25592357,0.4173241,0.24310403,0.2980839,0.2270329,0.31195056,0.20667,0.20173961,0.25415808,0.6056284,0.1622163,0.2659711,0.14520477,0.26077485,0.14946808,0.24802147,0.17558216,0.6291751,0.11041206,0.19548336,0.20342195,0.3398556,0.10727452,0.19094302,1
