x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,x.11,x.12,x.13,x.14,x.15,x.16,x.17,x.18,x.19,x.20,class
-0.024806216,0.9087,0.6615,1.101,0.7608,1.9503,0.8221,0.5107,-0.0933,0.6819,-0.6115,-1.0127,0.5651,-0.5968,-1.3151,-0.0039,0.3656,-0.9594,-0.5201,-0.2769,1
-0.137586637,0.0914,0.859,-1.0222,-0.2199,0.344,-0.7031,-1.3638,-1.1572,-0.4027,-0.5958,-1.125,0.9235,0.3664,-0.1989,-0.1919,-0.3013,0.8385,0.5688,0.4198,2
-0.37466743,-1.3263,-0.0709,-0.6792,-0.1806,0.8138,-0.6772,-0.1104,-0.9232,-0.4988,0.6283,0.029,-1.6417,0.9235,0.2001,-0.4165,-0.983,0.1328,-1.0751,-1.0155,2
-1.43770868,-0.0292,0.1175,-0.1282,-0.6446,0.4529,-0.4505,0.0014,0.1015,0.3515,-1.4524,-0.4762,-1.1856,-1.1478,0.2854,-1.011,-0.6678,-1.6063,-0.0313,-0.5585,2
-1.341680186,0.3914,-1.5537,-0.4059,0.0957,0.3886,1.0908,-0.3124,-0.8027,0.2502,-1.5533,1.6165,0.98,-0.2959,-1.2532,-0.3104,1.05,-1.2036,-1.7248,-0.7057,2
1.079928985,-0.4404,1.1415,0.3003,0.2269,-0.5039,1.0412,1.9987,-0.6321,0.4155,-0.7575,0.1859,0.3887,1.7413,1.253,0.8116,0.8488,0.3958,0.3002,0.8717,1
-0.415109737,0.2767,-0.0985,-2.0752,0.5802,0.6438,-0.1454,0.7693,0.1984,-1.3385,0.2804,-0.5373,-1.2356,-1.6294,-0.1525,-2.5982,-0.4805,-1.5285,-1.067,-0.0376,2
1.050948935,1.1927,1.3284,1.1395,0.5075,1.2129,1.9339,0.2368,0.3091,1.3501,0.0437,0.0418,0.1382,-0.018,-0.001,0.1371,1.1109,0.341,0.1647,0.895,1
0.399380091,0.1457,-0.0785,-0.0581,2.1244,-0.2387,1.1937,0.7105,-0.1588,1.2321,0.6156,0.0626,1.6321,-1.059,-0.2196,-0.3899,0.716,-0.7928,0.8024,1.3028,1
1.195225489,-1.407,-0.0642,0.4457,1.4182,0.4756,0.6835,1.7467,-1.4147,0.6646,1.7404,1.201,0.5026,1.0529,0.1197,-0.402,0.8098,-0.1806,0.608,0.723,1
-1.265806071,0.3442,-0.6674,-0.9117,-1.2313,0.6378,0.7698,0.0274,-1.1151,-0.4943,0.2721,-1.3172,0.322,1.0097,-1.8097,-0.2378,-0.5303,0.0145,-0.3107,-1.3611,2
-0.00122165,-0.1181,-1.8157,-1.3644,-0.3711,-0.2054,0.4191,0.1242,-0.3103,-1.8816,-0.2334,-0.6947,-0.1097,-0.6101,-0.0886,-0.1144,-0.8932,0.0656,-0.6569,-1.713,2
0.560911827,0.9542,1.3328,0.5458,0.9257,0.2178,1.4929,-0.2692,0.5822,-0.3363,1.458,1.0836,2.1726,0.3592,-0.6429,0.0489,-1.2545,0.5089,0.0109,0.1303,1
0.542101482,0.8495,-1.0751,0.3974,0.6802,0.4845,1.3198,-0.3779,-0.907,1.927,-1.9426,-0.0105,0.519,-0.032,1.6892,-0.0487,0.5831,0.9531,-0.4968,0.5168,1
1.30479473,0.1044,2.073,-0.5524,1.8404,-0.9441,0.2009,-0.3111,0.9113,0.8056,1.3688,0.2382,0.7446,0.7721,0.1161,-0.266,0.0479,-0.3733,-0.1769,0.2462,1
-0.204942482,0.6708,1.2423,-0.3552,-1.0396,0.0251,0.7431,0.4175,0.242,-0.2726,1.9901,-0.2542,-2.8906,-0.018,0.8367,0.0498,1.8807,1.2939,-0.0077,1.9021,1
1.146140409,-1.1063,2.7018,-0.5868,0.1411,0.809,-0.0569,1.5256,1.6558,0.7256,1.1359,-0.3346,0.3954,0.3915,1.059,-0.8681,0.3135,0.5657,0.9583,0.4176,1
-0.348387843,1.0187,-2.1257,0.0243,1.1303,0.3384,-0.6647,-0.3112,0.115,-0.5,-1.5456,-1.3831,-0.772,0.2815,-0.5345,-0.8103,-1.6179,-1.6157,0.0961,0.3158,2
-0.020836683,0.1399,-0.5094,-0.767,0.6955,1.1781,1.8093,-0.04,-1.092,1.4311,2.1652,1.2858,1.2745,0.6374,1.7683,0.3673,-1.1862,1.0188,-0.3224,0.6652,1
0.840274173,1.3026,0.0409,0.4895,0.4642,-0.3246,-0.7088,-0.6786,0.5169,-0.3966,0.4159,2.4851,-0.3293,-1.2131,-0.5629,1.247,1.6094,-0.0552,-0.8239,2.1298,1
-0.935917471,1.2811,-0.6901,0.4686,-1.3363,0.7378,-0.0385,-0.5337,-0.9314,0.2806,-1.3258,-0.0828,0.8413,1.1722,-0.0231,-0.3285,-1.4926,0.0012,-0.2193,0.3205,2
-0.634621251,0.0013,-0.0077,2.0558,0.8888,0.1447,-0.6414,-0.4508,0.7463,0.141,-1.1318,0.3178,0.0248,1.3864,1.5405,0.0281,-0.1349,-0.4022,-0.3598,1.0155,1
-1.302555236,0.087,1.3898,0.4864,0.7169,0.1941,-0.1872,-0.5838,-0.04,1.4676,1.4004,0.5028,0.4126,1.5166,1.0769,0.4685,-1.7432,1.4523,0.0573,0.8296,1
-0.664381198,-0.3352,-0.4728,0.1299,0.8905,0.3328,0.3704,0.5115,0.8866,-0.2076,2.5654,0.5584,-0.0543,0.1543,-0.4445,1.0996,1.6266,2.0088,0.7614,-0.5029,1
1.18861377,1.7317,0.6417,1.5465,-0.2334,1.5701,-1.9039,0.2108,0.73,-0.037,0.5166,0.1863,0.7502,-0.1856,0.1408,-0.3645,0.9282,-0.0796,1.1879,0.6967,1
-1.37379913,-0.6119,-0.7266,-0.8535,1.0063,1.2972,-0.1652,1.6546,-0.5866,-2.6209,1.7337,-0.0727,-0.4628,0.4753,-0.5667,-1.9859,-0.7123,-0.0928,-0.8173,-0.0146,2
-1.591338826,0.4559,0.5023,2.032,-1.2335,1.3146,-1.1268,2.2188,0.3531,-1.4894,0.6836,1.5683,1.5106,-0.9077,-0.2749,-0.1385,-1.4458,1.2804,1.0332,0.6107,1
0.965241888,0.2272,0.8763,1.8393,3.2529,1.124,0.2276,1.4038,0.8746,-1.9088,0.5374,-1.2888,-0.5688,0.4398,0.4874,-0.2448,1.7798,-0.3634,-0.0031,1.534,1
-0.97594412,0.6238,1.003,0.6028,0.1481,0.3844,0.391,-0.6403,0.3158,0.3515,1.2543,3.1054,-0.047,1.7365,1.6667,-0.6684,1.0859,0.6073,-0.0567,0.4312,1
0.5549847,0.6774,0.1565,1.8623,-0.0901,0.2053,0.548,0.4555,-0.3501,0.4151,-1.5066,0.3169,0.3764,0.2073,1.9295,2.1415,1.3156,0.8886,-1.481,-0.6128,1
0.456586069,1.8367,0.1042,0.407,1.1686,-0.3972,0.6165,1.6467,1.3365,0.781,-0.4324,1.0968,-1.7036,-0.7932,1.0157,0.731,0.8877,1.0435,-0.7587,1.6535,1
-0.568306462,-1.3023,2.3285,-0.6749,-0.3008,-0.0716,0.6681,0.257,0.9085,-2.0382,0.3814,-0.2007,-0.5984,-0.3386,-1.242,-2.3367,-1.689,-1.8916,-0.9907,-0.3462,2
-0.105502788,-1.0573,0.1037,-0.26,0.7165,1.0881,-1.5504,0.225,-1.3161,-0.7865,-1.1102,0.3844,0.2596,0.1348,0.0244,-1.5575,-1.6497,0.6046,-0.4455,-0.0649,2
-0.886244612,0.4409,0.4759,1.4007,-0.4287,1.3326,-0.6419,1.0213,-0.5258,-0.1235,-0.0082,-0.7782,1.1557,-0.3575,1.0146,-0.6405,1.6152,0.1881,0.7169,-0.8967,1
-0.67285075,0.4242,0.1558,1.1344,0.5978,0.1296,-1.9815,0.5009,0.5797,-0.1519,1.3965,1.8587,-0.8864,-0.9797,0.7853,-0.6691,1.7964,-0.992,-0.8083,-1.4,1
0.342359262,-0.7287,0.77,0.6261,-0.105,0.7653,-0.3513,0.4985,-1.6521,0.3809,1.5292,-0.2943,-0.0564,-1.8421,0.3053,-0.3446,0.8766,-2.0047,0.8025,0.5869,1
-0.63197775,-0.4256,-0.0905,-0.0233,-1.09,-1.4384,-0.1804,-1.8445,-0.7609,-1.531,-0.9499,-0.073,0.1407,-1.0869,-1.3717,-0.8878,-0.5744,-1.4958,0.4747,-1.8307,2
-1.067542532,-1.5384,1.5988,-1.2927,-0.738,0.9213,0.0031,-0.4913,-0.6567,-0.6725,0.6872,-0.1305,1.1494,-0.026,-1.9673,0.3953,-1.2771,-0.1766,-0.3898,-0.7575,2
1.535869797,-0.5237,0.0974,-0.183,0.5471,-0.2133,0.8259,2.284,0.5207,1.8284,-0.8378,-0.1127,0.5924,0.14,1.845,-0.0039,0.1104,0.2695,1.5624,1.5514,1
1.266103607,0.8204,-0.3179,0.6626,-1.5129,-0.4363,0.7366,1.0371,-0.4139,-0.625,-0.8632,0.7414,-0.346,1.9589,1.0914,2.3057,-0.1578,0.9086,1.6339,2.0471,1
-0.124031093,0.3026,-0.1699,-0.5129,-0.3539,-1.8814,-1.3282,0.4483,-0.1719,-0.7523,-1.0907,0.691,-0.0023,-0.9355,0.3991,-1.1615,0.3212,0.2495,-0.2166,0.7455,2
-0.641883713,0.5171,-0.6979,-0.1912,-0.0646,0.5801,-0.1375,-2.0674,-1.109,-1.5514,0.5788,0.6506,0.3881,-0.6654,1.1249,1.5092,-0.957,1.0392,0.9498,-0.9226,1
-0.452803112,1.58,-0.0676,1.8932,-1.6925,-0.4336,1.3512,1.3868,1.3672,0.1047,-0.7673,-0.4674,1.0323,-0.4747,0.8657,-1.3159,1.7565,-1.4705,0.1938,0.3306,1
0.42441342,-0.0959,0.0322,-0.5041,0.2791,-1.5444,-0.0142,-0.8679,0.3755,1.7207,-0.0538,-0.4059,-0.1996,-0.9537,0.0506,-0.69,0.8019,2.2174,0.9677,-0.3013,1
0.93793055,1.0214,0.0196,0.0398,0.3425,-0.1922,1.3244,0.6067,1.7433,-1.5829,0.4627,-0.4782,1.8112,1.2069,-0.191,-0.6408,0.1221,0.4275,-0.2899,0.2525,1
-1.394442575,-0.1185,0.0386,1.4222,0.7724,0.0613,-0.445,0.3054,-0.7946,-0.6544,-0.0394,-1.5198,-0.3248,0.402,-0.5998,-0.4478,-1.1424,-0.1023,1.7564,1.3123,2
0.260625507,0.1252,1.4837,-0.5835,-0.0906,0.2315,-0.0114,1.4034,-0.6076,-0.0157,2.402,0.1414,1.8916,0.9955,0.807,-0.7231,-0.6305,-0.3924,0.8382,0.5991,1
-0.844058892,-0.6522,-0.4604,0.8637,-0.5241,-0.219,0.4915,-0.8607,0.3374,0.4617,0.1625,0.1077,0.0991,-1.7199,0.5851,-0.0765,-0.0254,0.8484,-0.1454,-0.8652,2
-0.48257178,1.2574,-1.1313,0.1452,-0.4808,-0.4718,-0.1606,-0.3741,1.1192,0.1926,-1.2305,-0.4888,-2.1314,-0.3765,-1.2072,-0.5494,-0.0596,0.4228,0.4486,0.9303,2
0.512450702,-0.2588,1.6173,0.0606,1.1264,1.3584,2.2044,0.1205,-0.5081,-0.1898,0.1689,1.2508,-0.3532,1.2919,0.8929,-0.9188,0.6467,-0.0411,-0.6463,0.3636,1
0.325197645,0.8393,-1.3402,0.567,-1.257,0.2608,-0.444,-0.5517,-1.1678,-1.3714,-0.7961,-0.8322,-0.8638,0.4608,-0.9759,-0.9571,-2.6325,0.0696,-0.9135,-0.7198,2
-0.775167442,-1.3364,-0.7186,0.8784,0.0786,0.3836,0.6382,-0.6913,0.3501,0.2699,-0.3617,0.8905,1.9356,0.7856,2.13,2.2364,2.1738,0.6782,0.4283,-1.0447,1
-1.096788066,-1.1322,-1.0943,1.2306,-0.9464,-0.4953,-0.1889,1.1631,-1.9166,-1.0764,-0.3135,-0.3357,0.492,0.5718,-1.7163,-0.1889,-1.1431,-1.3048,0.6655,-0.97,2
-0.16147987,-1.0945,0.9087,-1.7409,2.2581,-1.1322,0.7353,0.9289,1.0367,1.0968,-0.0515,-0.151,0.5489,0.263,-0.1823,-0.1866,-0.0078,0.7453,0.0291,1.8702,1
0.523544379,1.3875,1.3673,-0.0892,0.4955,0.6144,-0.4105,-0.5747,-2.4016,1.7557,-0.6781,-1.2608,-1.8114,-0.1715,0.2869,-0.9903,-0.5154,0.6004,-1.6322,0.6798,2
0.68248264,-2.3183,0.1436,-0.0784,0.316,-1.0375,0.5503,0.7494,-0.5708,-0.2654,-1.3746,-1.4565,-0.2127,-0.3411,-0.6972,0.5091,-0.1562,0.6133,-0.0151,-0.7832,2
-0.086740293,1.0128,1.3668,0.5872,-0.6494,1.0587,0.8502,1.1128,0.8808,0.423,-0.2151,0.2731,-0.2389,1.6452,-0.8899,1.2377,0.9414,-0.0159,0.2295,1.1601,1
-0.910162773,0.0642,-0.4138,-0.686,-1.2973,-1.0186,-0.3712,-0.4875,-0.7522,-0.8621,0.5841,1.2893,-1.0154,0.5893,0.5232,-0.3625,-0.5496,-0.9041,-2.5131,0.9166,2
1.669914774,-0.9373,-0.3725,-0.6353,0.0737,-0.3577,0.9506,0.325,1.5425,0.1418,1.6561,0.329,-0.0173,0.9307,2.5258,0.2007,0.4921,0.6548,1.2448,0.7107,1
1.617401903,0.6661,0.0522,1.7448,0.7779,0.9315,0.0007,0.0965,-0.7338,-0.457,-0.3518,1.5094,0.1147,-0.4324,0.2391,0.4611,-0.6732,0.3341,0.8485,0.6692,1
-0.322735751,0.0878,-0.4863,-0.5049,-0.195,-0.7607,0.4461,-0.5668,-0.0447,0.3233,1.0672,0.0117,-0.1652,1.1893,0.3353,-0.1797,0.9496,0.6653,0.1596,1.1064,1
-2.148545455,0.2111,0.1393,-1.2097,-1.1613,-1.0695,-2.3731,-1.5422,0.034,-0.4516,-2.1638,-0.8042,1.3352,-0.1499,0.5701,-1.3276,-1.3893,-0.7786,1.2886,-1.7988,2
0.106669914,-0.7822,-0.2821,1.9623,1.1223,-1.0416,0.0234,-0.5262,-0.1016,0.6689,1.0758,-0.1002,2.3256,-0.4607,-3.0503,1.6851,0.4115,0.5554,-0.6498,-0.5864,1
0.96927208,0.3025,1.3236,0.8975,0.7519,1.1406,0.8481,0.3139,1.2645,0.121,-0.0025,1.3875,0.4293,-0.1072,0.7804,-0.0039,-1.2492,-1.2056,0.552,1.1909,1
-1.001073789,0.7543,-0.1325,1.7168,0.2302,1.2951,0.5135,-1.2387,1.0041,1.3921,1.1257,-0.8478,1.1632,0.4514,1.1939,1.0402,0.9936,2.1094,-0.6261,0.2954,1
-0.945194628,0.5352,0.9745,-0.315,0.646,0.1497,0.7534,-1.1574,-0.2316,0.9493,0.7414,1.8363,0.5459,2.0926,-0.5736,-0.3314,-0.2017,1.1053,0.6135,1.5037,1
-0.940362209,0.1479,-0.0306,0.3709,-0.8801,-1.2625,0.7766,0.5102,-2.6946,0.4806,0.3324,-0.1061,-1.3209,0.561,-1.0963,-1.5168,0.0649,-0.0705,0.112,-0.383,2
1.183446351,-0.9113,-0.9336,0.424,-0.2086,0.1341,-0.5844,0.1203,0.6402,-0.6093,-0.1148,-0.234,-0.0921,-1.3498,-1.4257,-0.6654,-0.0636,-1.1999,-0.769,0.4449,2
1.524634668,-0.8767,0.7909,1.2874,0.6621,-0.221,0.1528,1.3219,-0.7285,0.995,0.9317,1.99,-0.8923,-0.5981,0.8087,-0.605,2.5375,-1.4624,1.2688,-0.5532,1
0.608067195,0.6536,0.6723,2.0807,0.705,0.439,-0.0338,-0.9575,-0.1648,1.6841,1.0044,-0.4148,-0.7042,0.7271,0.6961,1.5223,1.731,0.6739,0.0598,-0.5169,1
1.010828496,-0.2703,-0.0612,0.2154,-2.7378,-0.6226,-0.013,-1.2142,-1.1164,0.3667,-1.6826,-0.3037,-1.1912,0.3811,-0.8074,-0.125,-0.6379,-0.8312,1.0341,0.403,2
-1.531145448,-1.0511,-0.4158,0.839,0.6999,0.1632,-0.4481,1.7581,-0.9381,0.3448,0.616,-0.4456,-0.87,-1.2069,-0.4067,0.783,-1.903,-0.8569,0.5233,-0.2861,2
0.028563674,-0.593,0.3285,-0.7549,0.3258,-1.2506,-0.2366,0.2468,1.0893,-0.7333,-0.1058,0.201,-0.2734,-0.5148,-1.3354,-1.6887,0.5252,0.921,0.1535,-1.6146,2
-0.71283898,0.1482,0.1975,0.9356,-0.4996,-0.9052,-0.4389,1.0981,0.0674,0.9743,-0.3869,-0.2418,0.4023,1.1592,0.8102,-0.1409,-1.2897,0.4165,0.8991,0.8358,1
0.838544293,2.1836,1.7654,1.553,0.0346,-0.6073,1.2228,0.8657,1.5729,-0.4462,0.7904,0.6331,-0.1702,1.8065,-0.528,0.269,-2.1816,-0.2198,1.4647,1.5706,1
1.044789657,2.2285,1.5769,-1.7483,0.4807,-0.3205,1.325,1.9397,-0.8507,0.17,1.0252,0.1979,-1.3855,-1.2265,0.6315,-0.5357,-1.0283,-0.8968,0.6531,1.0371,1
1.335514817,-1.3789,-2.3585,-0.9819,-0.1914,-0.5933,-1.2522,-0.4753,-1.1807,-0.0661,-1.0144,0.8294,-0.7429,-1.9307,-0.6018,-0.824,2.1851,0.6726,-1.2749,-1.8159,2
-1.766730973,-0.2985,0.4863,0.2588,-0.4234,-0.6504,-0.0497,-0.1809,0.8616,0.2841,-0.0402,2.0608,1.7539,0.8034,1.4939,1.5659,-0.9704,-0.529,1.7661,-0.4919,1
0.846664117,-0.5796,1.724,-0.9126,-0.8131,1.2708,-0.0726,0.705,-0.6826,1.5522,0.1545,1.5296,-0.7305,-0.3829,0.3047,0.4391,0.3876,1.1352,-0.1605,0.4362,1
0.634810532,-0.1537,0.4247,3.2917,-0.3531,0.9517,-0.8683,-0.0891,0.647,0.8297,-0.5006,1.0885,-0.4394,1.9362,2.3751,-1.0666,-0.6886,0.1515,0.1561,0.1804,1
-0.175763937,0.3681,1.2457,0.2084,0.0719,3.1425,-0.5183,0.0131,0.9965,-0.0291,1.8288,1.4997,2.4318,1.3652,-0.433,1.561,0.3524,-2.9591,-0.3713,1.3276,1
-0.663995647,-1.4218,1.065,0.0946,0.996,0.5531,-0.4424,0.4022,-2.6374,0.5452,0.6835,-0.1992,1.1215,1.5547,-0.4096,0.3796,0.6635,-0.5087,1.0249,0.3694,1
1.333157195,0.2819,-0.3237,0.8243,-0.5149,-1.0311,1.9624,1.0017,0.8902,-0.1931,1.6011,0.7372,-0.3887,1.9797,1.0544,-0.2668,2.6068,1.3887,1.0246,0.8356,1
-0.842854953,-3.0333,0.5699,-1.5411,0.2194,-0.3569,-0.7282,0.3199,0.8869,-0.2051,-0.1521,-2.1371,-0.7507,-1.9868,-0.161,-0.9779,0.6993,1.2974,0.1119,0.8635,2
-0.132610338,0.0834,1.6198,-1.3668,-1.4584,-0.9222,-0.4917,-0.8862,0.0518,1.1602,-1.2733,0.5256,0.3387,-0.8891,-0.3085,0.0929,1.8434,0.6934,-0.0306,-0.7561,2
1.320571275,-1.0797,-0.8544,-0.911,-0.7009,0.1916,2.206,-0.5556,-0.2347,0.7644,1.4963,-0.5936,-1.1888,-0.7395,-0.7082,-1.6331,-0.5017,-0.6451,-0.1986,-0.0174,2
0.241885807,1.5924,-2.4133,-0.6294,-1.3485,0.561,-1.8263,-0.7639,0.3615,-0.6068,-1.9847,-1.8231,-1.6547,0.0202,0.3439,0.9645,0.4227,-0.6779,0.647,-1.0302,2
-0.017613784,-0.9565,-0.2833,-0.9378,-1.5191,0.4346,-0.2219,-0.9032,-1.1179,-0.7218,-0.4842,-0.0211,-0.463,-0.6619,-1.3606,-0.8741,1.1492,0.3786,-0.5064,-0.8095,2
-2.618708781,-0.1273,0.839,0.2194,0.7286,-1.5325,-0.1912,-0.8247,0.3069,0.7989,-1.9241,-0.1255,-0.8538,-0.7828,-0.5488,-0.0074,-0.1316,-2.487,0.0675,0.0761,2
0.058341606,0.5056,0.1956,-0.8535,-0.444,-1.631,0.8781,0.2689,0.2366,0.9757,-0.0829,0.8899,-0.4914,-1.2394,-0.8371,-1.3122,-0.1303,1.0105,0.9229,-0.3934,1
0.784905328,0.2588,-0.1827,0.0546,0.4456,-1.1227,1.1738,-0.2857,1.606,0.6557,0.7159,-0.7595,1.8332,-0.5568,1.5201,0.2524,-0.3716,-0.4404,0.688,-0.9443,1
0.511042453,-0.0765,0.0914,-1.1374,-0.1929,0.7343,-0.0339,0.2839,1.0255,1.4937,0.5373,0.1429,2.2154,0.235,1.2178,0.5306,1.6777,0.8546,0.8853,1.1876,1
0.315372346,1.2775,1.4795,-1.3201,0.7676,0.3947,1.2897,-1.8849,0.105,-0.4794,0.2572,-2.1309,0.4161,0.7636,0.3624,-0.1239,-0.7822,0.0632,0.1448,0.3334,1
-0.139612355,1.0036,-1.3751,1.4165,-0.8512,-0.7144,0.0261,-0.3757,-0.0263,0.7931,-0.3822,0.1669,0.5994,-0.298,-1.9148,-2.5187,-0.3247,-0.8475,-0.5235,-1.958,2
1.168714997,-0.9262,0.5868,-0.2364,0.2258,1.2815,-0.3321,1.425,0.9348,0.8207,-0.5355,1.0111,0.4863,0.6085,0.2524,1.3081,-0.7662,1.7899,-1.5499,-1.1439,1
-0.810516343,-0.6635,-0.1037,0.4559,-0.9985,-0.1034,-0.6656,0.8151,-2.189,-1.8778,1.426,1.2342,0.8353,-0.7566,1.863,-1.8403,-0.463,-0.3367,-2.2784,-2.6021,2
1.290750427,0.3603,-0.0693,0.8584,0.0863,0.2311,-0.9441,0.7416,0.3409,0.1733,-0.2648,1.6243,0.4344,-0.2224,-0.1848,0.7949,2.0454,0.9423,0.3644,-1.8484,1
0.076735537,-0.0085,0.0024,1.2891,-0.4451,0.368,0.249,1.0282,0.8152,0.0802,-0.2187,-1.0169,0.1493,-0.5943,0.8667,0.4765,-0.5471,-0.4745,-0.8875,-1.0138,2
0.244896313,0.0115,1.2949,1.232,0.789,0.8296,-0.2714,1.3273,1.4567,1.7095,1.874,0.2229,-0.1781,0.3928,-0.1972,-0.0572,1.5644,1.1794,0.3556,1.8418,1
0.67174936,0.0904,-0.4595,-0.1076,0.6065,0.8595,0.5231,-0.5267,-0.0842,0.4002,0.6339,0.1857,0.6247,0.3445,0.4136,0.1038,-0.5819,1.2323,-0.177,-0.2228,1
0.30881553,-0.7316,-0.6199,0.269,1.2976,-1.1038,-0.8304,-1.1717,-0.0242,-0.5244,-0.0481,-0.1849,-0.7682,-1.6785,-0.7672,0.0934,0.3288,-1.0192,-0.4665,-1.7091,2
-1.214780811,-1.078,-1.7928,-1.4226,-0.7944,0.0284,-1.2298,0.0902,-1.8822,0.0091,-0.0008,0.8136,-0.8376,-0.4609,-0.5026,-0.331,-0.9058,-0.9002,-0.6074,0.0784,2
-1.20944864,-1.8253,-0.3632,0.4066,0.5339,2.0984,0.1774,1.7406,1.3793,2.5536,-0.1241,0.3018,-2.2941,0.6301,-0.0387,0.9032,1.9501,0.9094,0.2893,1.2083,1
0.625449895,1.9469,0.0859,0.1195,0.9555,-1.3603,-1.6958,0.7014,-1.7044,-1.0563,-0.7885,-0.1406,-0.7694,0.853,-1.1433,0.0717,-1.5196,0.0176,-1.6298,-1.0555,2
-0.896413601,-2.3136,-0.9351,0.7006,-1.8675,0.4102,0.8225,-1.1971,-1.2259,-2.7639,-0.4264,0.8867,-1.3021,-0.1803,-0.0314,-0.9095,0.0748,1.4007,-1.5046,-0.8618,2
0.424582192,-0.4383,-0.6239,1.1253,0.2787,-1.9989,-2.4157,-0.8763,-0.727,0.019,0.2913,-2.1493,-0.811,-0.2638,-1.1497,-0.0802,-0.267,1.0387,-0.7979,0.4722,2
0.028358502,-0.367,1.9704,-0.8776,1.5164,1.9536,-1.1962,-0.0764,0.316,1.3365,0.1939,-0.4031,0.3007,-0.1755,-0.6216,1.4767,2.0791,-1.0141,-0.3369,-0.7659,1
-0.866221047,0.7186,-0.1929,-0.4027,1.1299,-1.4841,-1.1633,-1.2905,-1.4707,1.2448,-1.0257,-1.5494,-0.679,0.297,-0.0807,-0.0093,-1.0339,-0.7181,-1.4934,-0.1119,2
1.08355714,-0.3001,1.0093,0.7393,0.5016,1.1146,1.037,-0.5708,1.8685,-0.4583,-0.7017,0.9008,0.9953,0.9303,-0.2445,0.5717,1.1713,0.9881,1.1796,-0.0931,1
-0.742030254,-0.7892,0.7585,-0.1723,0.162,-1.126,-0.6986,0.0983,-0.695,0.1892,0.3434,-0.6477,-1.8241,-1.5143,-0.1745,-1.3889,0.494,-0.2905,0.0463,0.3147,2
-1.059771426,1.2392,1.9101,0.1907,1.4813,2.2143,0.9537,-0.6521,0.0417,-0.6456,0.4163,1.3364,0.0692,1.4156,1.0505,-0.0071,-0.3883,1.4314,-1.683,1.8201,1
1.135640546,-0.2443,0.1718,-0.7401,0.9183,-1.1933,1.5105,1.0348,-0.6789,0.4676,1.1648,-0.5389,-0.7175,0.4003,0.5458,2.1993,0.9224,-0.2916,0.0018,-0.7841,1
-0.023910313,1.0451,-0.2079,-0.0647,0.2094,1.0235,-0.9744,0.3613,-0.4151,-0.1343,-1.5234,0.1649,0.3514,-0.1277,-1.0829,-0.0986,0.0277,0.1473,1.0158,0.1168,2
0.833731578,-0.8888,-0.5348,-0.8849,-0.7668,0.7741,-1.3636,0.2824,0.5442,0.4659,-0.5599,-1.1566,-0.7532,-0.3177,-0.6804,-0.5041,-3.2515,0.2807,-1.2568,-0.2357,2
-0.479675856,-1.9605,0.0912,-2.0975,-1.6693,1.4892,-1.1227,-0.6551,-0.731,0.4895,0.1445,-0.0881,0.2665,0.7046,-1.2885,-0.3514,0.321,0.5917,-0.2995,-1.043,2
-0.362398469,-2.3323,-0.5876,-1.6055,0.6536,-1.7308,-0.0112,-0.4567,-2.3635,-0.967,-2.2176,-0.769,-0.0971,0.866,-1.5414,0.1271,-0.4912,-0.0552,-0.3889,-1.6634,2
0.979140268,-0.8387,-0.6288,-0.1105,-0.394,0.9276,-0.0433,0.2513,-0.4101,-0.1952,0.3921,-0.1276,0.5638,-0.6523,0.804,0.2659,-0.3205,0.2557,0.3063,-1.3126,2
-0.314554902,-1.2601,0.0746,-1.4998,-1.305,-1.0881,-0.2619,0.079,-0.3697,0.4092,0.8387,0.4258,-1.2482,2.1823,-0.2505,-1.0548,0.0336,-0.9827,-0.8889,-0.4703,2
-0.663493172,0.2809,-0.8773,-0.9373,-0.4986,-0.2139,-0.7962,-0.699,-1.5659,-0.8779,0.1544,-1.1975,-1.7559,0.4615,0.1238,-1.252,-0.4258,0.0487,-0.9383,-0.9453,2
1.729879321,-1.7492,-2.8107,-1.7859,1.711,0.3014,-0.1079,0.2705,-0.682,0.1829,-1.3722,-0.7808,0.1233,-0.701,-0.1161,-1.3182,0.7831,-0.1767,-1.2525,-0.2772,2
0.124702104,-2.6945,-0.7849,-1.4502,-0.1037,0.0848,1.1406,-0.3609,-0.1994,-0.7386,0.3429,-0.1239,-1.3608,-0.4261,-0.9881,-0.7962,-0.7754,2.0111,0.0252,-0.2567,2
-0.878787035,-0.5915,1.3404,-0.3445,-0.6245,1.2568,0.0446,0.9244,-0.8214,0.847,2.1244,1.189,1.594,0.8144,-0.3704,1.2103,-0.1398,1.4851,0.9312,-0.1222,1
-1.459026752,0.2539,-0.1616,1.2188,0.7573,2.0549,0.8375,0.2998,0.0056,-0.0606,-0.2073,0.7724,0.9188,-0.9383,-1.3857,0.08,-1.8987,0.8217,-0.1443,1.337,1
-0.677697211,0.7267,0.2483,2.0061,1.1619,0.3922,0.7749,0.1497,1.7469,0.2999,1.4408,0.5048,1.0962,-1.5301,0.5138,0.7834,-0.3328,-0.044,0.629,0.3769,1
-0.397825243,0.5469,2.4482,-0.7503,0.6281,0.8978,1.9967,1.4657,0.8611,-0.2475,-0.7809,-0.0549,0.3332,0.5108,0.0319,1.0934,1.2405,-0.1506,0.828,2.7018,1
